0.751024025857588 0.671024025857588 0.039570997 1
0.6860920985596499 0.60609209855965 0.098509967 4
0.5680874399159883 0.4880874399159883 0.031775770 1
0.5658300597519661 0.4858300597519661 0.230646104 4
0.7553480399357666 0.6753480399357666 0.032887096 4
0.5201914071484336 0.4401914071484336 0.031520035 2
0.5933020335781726 0.5133020335781726 0.011191633 1
0.5578036507704076 0.4778036507704076 0.089224134 14
0.7926852985823609 0.712685298582361 0.035071342 1
0.6868372690366289 0.6068372690366289 0.074533424 0
0.6160988132667982 0.5360988132667982 0.053874729 2
0.7542593588520129 0.6742593588520129 0.057857670 1
0.7618438474537286 0.6818438474537286 0.055545581 2
0.7894401901940344 0.7094401901940345 0.033359698 2
0.7531608677134501 0.6731608677134502 0.063241996 1
0.7921794215072531 0.7121794215072531 0.030752439 1
0.6070440039480081 0.5270440039480081 0.036798523 1
0.6859114465890306 0.6059114465890306 0.034680587 4
0.5740338152699087 0.4940338152699087 0.079298658 2
0.7852903645130325 0.7052903645130325 0.079500286 3
0.7418797930073566 0.6618797930073567 0.211897470 1
0.7006919828302478 0.6206919828302478 0.449271052 4
0.6471201923999507 0.5671201923999507 0.518388701 7
0.6079639725374449 0.527963972537445 0.261639818 2
0.5433620947000862 0.4633620947000862 0.700288661 2
0.775614119114188 0.695614119114188 0.228719165 1
0.7200225845515025 0.6400225845515025 0.236302469 5
0.5274600296990711 0.4474600296990711 0.271515062 3
